message_id,user_id,server_id,channel_id,sent_ts,char_count
m_000000387,u_001222,s_00138,c_000440,2025-01-27 21:49:32,6
m_000000388,u_000211,s_00126,c_001015,2025-01-31 19:42:13,231
m_000000389,u_000404,s_00108,c_001015,2025-01-25 22:36:43,220
m_000000390,u_000247,s_00116,c_000483,2025-01-30 13:28:32,82
m_000000391,u_000878,s_00121,c_000917,2025-02-18 22:28:21,278
m_000000392,u_001780,s_00109,c_000366,2025-01-22 19:29:20,244
m_000000393,u_000010,s_00131,c_000279,2025-01-22 23:41:41,47
m_000000394,u_000877,s_00059,c_001133,2025-01-12 20:35:11,235
m_000000395,u_000556,s_00127,c_000776,2025-01-20 22:43:47,125
m_000000396,u_001869,s_00018,c_000937,2025-02-22 22:07:20,97
m_000000397,u_001229,s_00083,c_000280,2025-01-13 18:38:42,196
m_000000398,u_000436,s_00104,c_000023,2025-01-12 16:56:17,110
m_000000399,u_000557,s_00088,c_000022,2025-01-06 23:37:46,155
m_000000400,u_001153,s_00033,c_000836,2025-02-28 21:42:17,179
m_000000401,u_000089,s_00026,c_000360,2025-01-12 21:24:03,191
m_000000402,u_000124,s_00061,c_000621,2025-01-13 23:44:44,68
m_000000403,u_001343,s_00012,c_000852,2025-02-19 22:42:40,230
m_000000404,u_001595,s_00058,c_000920,2025-02-23 23:56:19,184
m_000000405,u_001470,s_00118,c_000214,2025-02-03 18:14:07,244
m_000000406,u_000329,s_00066,c_000689,2025-01-18 22:48:16,104
m_000000407,u_001721,s_00090,c_000753,2025-02-05 23:06:00,224
m_000000408,u_000440,s_00119,c_000681,2025-02-18 17:03:13,258
m_000000409,u_001744,s_00113,c_000917,2025-01-23 16:55:59,150
m_000000410,u_000581,s_00112,c_000431,2025-02-17 19:47:24,267
m_000000411,u_000978,s_00016,c_000372,2025-01-30 20:46:19,21
m_000000412,u_001907,s_00000,c_000381,2025-02-11 20:36:56,135
m_000000413,u_000795,s_00147,c_000122,2025-02-09 23:32:10,54
m_000000414,u_001329,s_00031,c_000050,2025-01-27 22:24:37,215
m_000000415,u_001164,s_00002,c_000715,2025-01-25 23:46:33,270
m_000000416,u_000140,s_00129,c_001196,2025-02-18 23:47:29,43
m_000000417,u_001578,s_00026,c_000157,2025-01-20 17:04:36,181
m_000000418,u_000704,s_00029,c_000301,2025-02-09 23:11:34,1
m_000000419,u_000936,s_00064,c_000003,2025-01-16 19:24:39,153
m_000000420,u_000596,s_00145,c_000292,2025-02-09 22:48:23,73
m_000000421,u_001986,s_00015,c_000156,2025-01-13 21:10:18,94
m_000000422,u_001093,s_00110,c_001195,2025-01-31 12:28:47,79
m_000000423,u_001271,s_00097,c_000319,2025-02-04 17:39:35,151
m_000000424,u_001036,s_00074,c_001119,2025-01-09 20:46:50,269
m_000000425,u_000603,s_00017,c_000812,2025-01-05 23:45:46,133
m_000000426,u_001164,s_00031,c_000370,2025-01-15 15:49:34,196
m_000000427,u_001580,s_00013,c_000399,2025-01-10 23:23:06,231
m_000000428,u_000182,s_00059,c_000112,2025-01-19 23:29:04,264
m_000000429,u_000284,s_00028,c_001102,2025-02-05 16:14:30,216
m_000000430,u_000314,s_00084,c_000963,2025-01-21 19:00:43,205
m_000000431,u_001864,s_00104,c_000890,2025-02-18 23:18:39,201
m_000000432,u_001145,s_00050,c_000026,2025-01-29 23:04:23,160
m_000000433,u_000670,s_00023,c_001184,2025-01-16 14:33:26,39
m_000000434,u_000382,s_00019,c_000297,2025-01-01 17:28:33,110
m_000000435,u_001360,s_00113,c_000798,2025-01-01 23:02:51,229
m_000000436,u_001042,s_00065,c_000688,2025-02-26 15:34:39,268
m_000000437,u_001245,s_00068,c_000025,2025-02-10 22:06:42,155
m_000000438,u_001420,s_00145,c_000474,2025-02-21 19:18:12,194
m_000000439,u_000183,s_00108,c_000178,2025-01-03 19:58:08,228
m_000000440,u_001350,s_00148,c_000206,2025-01-14 10:30:49,54
m_000000441,u_001431,s_00066,c_000323,2025-01-20 23:11:07,60
m_000000442,u_000542,s_00054,c_000006,2025-01-07 17:00:14,67
m_000000443,u_000608,s_00064,c_000843,2025-01-27 17:32:32,158
m_000000444,u_001176,s_00044,c_000892,2025-02-25 21:57:05,148
m_000000445,u_000744,s_00114,c_000774,2025-02-15 20:53:10,248
m_000000446,u_001851,s_00018,c_000547,2025-01-17 20:50:05,164
m_000000447,u_000184,s_00009,c_000246,2025-02-16 19:52:21,132
m_000000448,u_000323,s_00026,c_000738,2025-01-14 17:28:32,128
m_000000449,u_001612,s_00043,c_000837,2025-01-26 17:01:27,1
m_000000450,u_001354,s_00003,c_000256,2025-02-15 22:25:41,181
m_000000451,u_001715,s_00077,c_000334,2025-02-22 16:14:29,261
m_000000452,u_000043,s_00004,c_001029,2025-02-13 17:16:15,45
m_000000453,u_000256,s_00033,c_000802,2025-01-23 20:12:12,186
m_000000454,u_001666,s_00023,c_000592,2025-01-17 22:32:43,2
m_000000455,u_001617,s_00139,c_000372,2025-01-29 16:45:03,101
m_000000456,u_001645,s_00076,c_000263,2025-02-18 16:35:20,163
m_000000457,u_001785,s_00144,c_000252,2025-01-24 18:01:31,23
m_000000458,u_000452,s_00127,c_001063,2025-01-28 16:40:18,134
m_000000459,u_000185,s_00100,c_000593,2025-02-07 19:05:22,117
m_000000460,u_000582,s_00143,c_000673,2025-02-05 11:52:02,228
m_000000461,u_001993,s_00005,c_001176,2025-01-25 23:23:33,131
m_000000462,u_001021,s_00135,c_000834,2025-01-15 19:37:22,73
m_000000463,u_000006,s_00119,c_000775,2025-02-25 12:44:18,129
m_000000464,u_001473,s_00000,c_000270,2025-02-28 17:21:42,119
m_000000465,u_001678,s_00018,c_000421,2025-02-20 20:51:37,141
m_000000466,u_000236,s_00020,c_000078,2025-01-12 19:47:39,71
m_000000467,u_001110,s_00006,c_000622,2025-01-24 14:05:46,264
m_000000468,u_001477,s_00004,c_000328,2025-01-24 23:37:35,195
m_000000469,u_001907,s_00112,c_000526,2025-01-02 23:48:14,261
m_000000470,u_001204,s_00039,c_000509,2025-01-31 14:49:52,216
m_000000471,u_000665,s_00135,c_000037,2025-02-02 21:00:50,2
m_000000472,u_001809,s_00017,c_000604,2025-02-13 16:48:01,209
m_000000473,u_000708,s_00032,c_000809,2025-01-15 14:49:44,10
m_000000474,u_001263,s_00009,c_000964,2025-01-28 16:36:13,187
m_000000475,u_001672,s_00079,c_000246,2025-01-20 22:09:11,117
m_000000476,u_001053,s_00117,c_000473,2025-01-09 15:14:13,196
m_000000477,u_001412,s_00132,c_000641,2025-01-28 20:25:40,82
m_000000478,u_001675,s_00138,c_000993,2025-01-13 14:47:32,213
m_000000479,u_001192,s_00025,c_000085,2025-02-18 22:07:02,78
m_000000480,u_000822,s_00123,c_000592,2025-01-29 18:53:32,6
m_000000481,u_001284,s_00110,c_000948,2025-02-14 21:12:22,1
m_000000482,u_000784,s_00078,c_000049,2025-01-13 14:31:33,54
m_000000483,u_001356,s_00124,c_000020,2025-02-03 23:43:32,151
m_000000484,u_000153,s_00109,c_000104,2025-01-19 23:15:40,238
m_000000485,u_000089,s_00030,c_000385,2025-02-13 09:51:55,263
m_000000486,u_000936,s_00001,c_000140,2025-02-23 23:32:09,216
m_000000487,u_000226,s_00095,c_000459,2025-01-19 20:43:09,28
m_000000488,u_001448,s_00121,c_000358,2025-01-28 21:57:20,271
m_000000489,u_000350,s_00107,c_000926,2025-01-30 21:00:06,9
m_000000490,u_000985,s_00026,c_000452,2025-01-14 23:24:03,23
m_000000491,u_000341,s_00019,c_001168,2025-01-05 17:08:40,171
m_000000492,u_001833,s_00129,c_000187,2025-02-15 13:52:09,252
m_000000493,u_001679,s_00003,c_000229,2025-01-04 17:12:38,107
m_000000494,u_000002,s_00093,c_000962,2025-01-02 16:58:01,127
m_000000495,u_000769,s_00062,c_000166,2025-01-10 20:05:17,178
m_000000496,u_001877,s_00139,c_000450,2025-01-28 19:08:26,80
m_000000497,u_000962,s_00142,c_000746,2025-02-15 17:08:57,17
m_000000498,u_001681,s_00053,c_001071,2025-02-24 17:38:36,162
m_000000499,u_000171,s_00139,c_000260,2025-02-25 22:59:18,36
m_000000500,u_000843,s_00067,c_000331,2025-02-26 15:43:23,146
m_000000501,u_001734,s_00064,c_000029,2025-02-07 23:45:56,84
m_000000502,u_000375,s_00016,c_000486,2025-01-30 19:54:18,54
m_000000503,u_000017,s_00127,c_000278,2025-01-03 17:40:39,201
m_000000504,u_001455,s_00138,c_000348,2025-01-28 15:50:02,127
m_000000505,u_000157,s_00131,c_000281,2025-02-07 23:37:05,254
m_000000506,u_000590,s_00014,c_001195,2025-02-12 13:20:52,33
m_000000507,u_001616,s_00007,c_000661,2025-01-17 21:47:52,273
m_000000508,u_001773,s_00073,c_000600,2025-01-19 19:40:38,65
m_000000509,u_000249,s_00008,c_000540,2025-02-22 18:06:28,279
m_000000510,u_000979,s_00020,c_000703,2025-02-20 14:04:55,273
m_000000511,u_001579,s_00003,c_000400,2025-02-13 16:54:34,168
m_000000512,u_000763,s_00134,c_000180,2025-01-23 23:29:35,116
m_000000513,u_000689,s_00053,c_000346,2025-01-22 23:46:41,173
m_000000514,u_001076,s_00117,c_000384,2025-02-01 23:56:36,78
m_000000515,u_001546,s_00000,c_000321,2025-01-27 22:15:13,252
m_000000516,u_000076,s_00014,c_000176,2025-02-17 21:44:17,29
m_000000517,u_000093,s_00070,c_001034,2025-02-13 23:26:38,47
m_000000518,u_000204,s_00086,c_000518,2025-01-11 20:09:38,246
m_000000519,u_000671,s_00049,c_000552,2025-02-25 23:06:37,12
m_000000520,u_000545,s_00110,c_001069,2025-01-28 23:06:25,182
m_000000521,u_000948,s_00133,c_001025,2025-01-18 21:34:42,154
m_000000522,u_000590,s_00143,c_000296,2025-01-26 22:40:54,178
m_000000523,u_001245,s_00144,c_001194,2025-02-16 19:32:16,180
m_000000524,u_000629,s_00110,c_000505,2025-01-22 23:15:52,276
m_000000525,u_001664,s_00043,c_000594,2025-02-11 17:43:47,82
m_000000526,u_000605,s_00049,c_001120,2025-02-06 22:56:12,220
m_000000527,u_000480,s_00132,c_001114,2025-01-15 20:59:59,167
m_000000528,u_001715,s_00077,c_001126,2025-02-04 16:12:58,184
m_000000529,u_001313,s_00069,c_000209,2025-01-15 21:13:59,259
m_000000530,u_000089,s_00016,c_000094,2025-02-17 09:58:43,251
m_000000531,u_000286,s_00048,c_000371,2025-01-13 23:34:12,179
m_000000532,u_000090,s_00090,c_000340,2025-01-20 23:36:18,44
m_000000533,u_001583,s_00024,c_000790,2025-01-11 17:06:49,265
m_000000534,u_001249,s_00004,c_000192,2025-01-19 18:46:27,228
m_000000535,u_001856,s_00132,c_000285,2025-01-19 19:31:32,10
m_000000536,u_000643,s_00090,c_000957,2025-01-24 23:26:45,209
m_000000537,u_000087,s_00086,c_000710,2025-01-08 23:25:50,9
m_000000538,u_000906,s_00029,c_000953,2025-02-11 23:26:15,143
m_000000539,u_000150,s_00113,c_001078,2025-01-16 23:20:35,279
m_000000540,u_000274,s_00081,c_001123,2025-01-23 21:39:03,242
m_000000541,u_001567,s_00016,c_001168,2025-01-22 12:59:25,101
m_000000542,u_000740,s_00070,c_000808,2025-03-01 19:56:17,210
m_000000543,u_001751,s_00036,c_000641,2025-02-03 23:34:32,216
m_000000544,u_001017,s_00084,c_000770,2025-02-21 23:17:04,98
m_000000545,u_001292,s_00005,c_000884,2025-01-27 19:23:37,46
m_000000546,u_001660,s_00060,c_001047,2025-02-17 12:14:43,226
m_000000547,u_000910,s_00012,c_000723,2025-01-20 23:13:41,148
m_000000548,u_000625,s_00051,c_000698,2025-02-02 16:12:13,100
m_000000549,u_001533,s_00061,c_000503,2025-01-07 16:34:34,80
m_000000550,u_001653,s_00123,c_000976,2025-01-17 23:49:59,83
m_000000551,u_000588,s_00109,c_000427,2025-02-03 20:28:17,41
m_000000552,u_001641,s_00100,c_000411,2025-01-23 23:06:19,104
m_000000553,u_001977,s_00096,c_000736,2025-02-20 14:26:24,270
m_000000554,u_000373,s_00024,c_000758,2025-01-31 19:48:00,254
m_000000555,u_001690,s_00066,c_000414,2025-02-06 13:58:44,106
m_000000556,u_000166,s_00043,c_000013,2025-01-10 23:28:13,133
m_000000557,u_001764,s_00060,c_000898,2025-02-04 23:42:51,125
m_000000558,u_001771,s_00113,c_000106,2025-01-06 16:05:52,140
m_000000559,u_001704,s_00121,c_000151,2025-01-23 19:47:14,179
m_000000560,u_000686,s_00031,c_000131,2025-01-06 22:04:11,155
m_000000561,u_001856,s_00032,c_000862,2025-02-01 16:19:45,178
m_000000562,u_001100,s_00101,c_000902,2025-02-08 13:18:18,90
m_000000563,u_000120,s_00010,c_000613,2025-02-10 19:29:25,186
m_000000564,u_001693,s_00004,c_000110,2025-02-24 23:16:22,19
m_000000565,u_001807,s_00146,c_000098,2025-01-18 16:51:44,14
m_000000566,u_000594,s_00005,c_000674,2025-02-14 23:35:13,245
m_000000567,u_000487,s_00061,c_001007,2025-02-27 21:37:06,199
m_000000568,u_001130,s_00047,c_000849,2025-02-02 23:49:55,135
m_000000569,u_000706,s_00095,c_000659,2025-01-02 15:15:37,100
m_000000570,u_001275,s_00119,c_000603,2025-02-17 15:32:36,21
m_000000571,u_000724,s_00026,c_000881,2025-01-21 17:04:55,141
m_000000572,u_000424,s_00077,c_000253,2025-01-06 23:56:02,264
m_000000573,u_000455,s_00055,c_000148,2025-02-28 20:57:10,124
m_000000574,u_001310,s_00068,c_000426,2025-01-25 19:28:53,16
m_000000575,u_000861,s_00018,c_000186,2025-02-18 23:21:50,175
m_000000576,u_000027,s_00074,c_000323,2025-01-19 15:58:05,191
m_000000577,u_000998,s_00111,c_001054,2025-01-04 21:37:25,202
m_000000578,u_001568,s_00062,c_000576,2025-02-01 19:17:00,270
m_000000579,u_000279,s_00000,c_000560,2025-01-22 23:21:22,62
m_000000580,u_000479,s_00092,c_000899,2025-02-10 23:18:12,226
m_000000581,u_000706,s_00089,c_000355,2025-02-11 18:09:23,149
m_000000582,u_001844,s_00144,c_000848,2025-02-22 23:34:55,109
m_000000583,u_000685,s_00063,c_000622,2025-02-03 20:03:20,164
m_000000584,u_001667,s_00094,c_000687,2025-02-12 22:38:52,212
m_000000585,u_001344,s_00078,c_000445,2025-02-26 21:05:01,248
m_000000586,u_001978,s_00112,c_001116,2025-02-27 23:25:10,227
m_000000587,u_001153,s_00033,c_001168,2025-02-17 10:38:46,198
m_000000588,u_000617,s_00014,c_000149,2025-02-07 22:12:50,35
m_000000589,u_001422,s_00043,c_000236,2025-02-09 23:18:45,9
m_000000590,u_000172,s_00131,c_000898,2025-02-21 14:30:29,150
m_000000591,u_001562,s_00123,c_000636,2025-02-06 16:51:57,207
m_000000592,u_000457,s_00048,c_000924,2025-02-06 20:34:24,230
m_000000593,u_001327,s_00053,c_000398,2025-03-01 23:35:01,131
m_000000594,u_001150,s_00065,c_000775,2025-02-16 21:35:00,205
m_000000595,u_000472,s_00020,c_000198,2025-01-31 19:23:53,253
m_000000596,u_000948,s_00002,c_001154,2025-02-03 19:16:01,258
m_000000597,u_000993,s_00001,c_000817,2025-01-01 18:57:06,177
m_000000598,u_001527,s_00005,c_000773,2025-01-30 18:08:33,15
m_000000599,u_000918,s_00088,c_000164,2025-02-14 14:40:58,59
m_000000600,u_000107,s_00108,c_001071,2025-01-19 23:22:31,236
m_000000601,u_000138,s_00034,c_000329,2025-02-01 20:47:57,236
m_000000602,u_001322,s_00114,c_000147,2025-01-29 15:40:30,62
m_000000603,u_001777,s_00102,c_000584,2025-02-20 23:18:58,16
m_000000604,u_000854,s_00117,c_001160,2025-01-19 10:16:14,233
m_000000605,u_000174,s_00129,c_000508,2025-01-28 14:39:22,145
m_000000606,u_000327,s_00035,c_000009,2025-01-14 21:32:01,70
m_000000607,u_001946,s_00099,c_001092,2025-01-10 19:02:43,61
m_000000608,u_001397,s_00087,c_000784,2025-02-04 22:18:34,51
m_000000609,u_000061,s_00143,c_000781,2025-02-09 16:09:27,203
m_000000610,u_000509,s_00048,c_000668,2025-02-04 18:10:53,191
m_000000611,u_001446,s_00147,c_000083,2025-02-24 19:30:20,235
m_000000612,u_001259,s_00069,c_000839,2025-02-12 16:23:47,223
m_000000613,u_000564,s_00049,c_000171,2025-01-06 15:13:27,30
m_000000614,u_001383,s_00081,c_000249,2025-02-04 23:04:21,274
m_000000615,u_001799,s_00102,c_000703,2025-01-11 15:30:15,6
m_000000616,u_001789,s_00103,c_000621,2025-01-05 18:17:24,92
m_000000617,u_001642,s_00014,c_000270,2025-01-14 16:13:27,58
m_000000618,u_000697,s_00025,c_000079,2025-02-16 17:08:48,194
m_000000619,u_000045,s_00108,c_000234,2025-01-09 14:30:31,274
m_000000620,u_000762,s_00088,c_000053,2025-03-01 14:25:19,122
m_000000621,u_000039,s_00004,c_001185,2025-02-03 18:41:58,150
m_000000622,u_001132,s_00063,c_000093,2025-01-22 18:07:01,164
m_000000623,u_001197,s_00056,c_000851,2025-01-05 21:05:33,65
m_000000624,u_000672,s_00029,c_000450,2025-01-20 23:02:35,131
m_000000625,u_000282,s_00125,c_000362,2025-03-01 20:42:09,245
m_000000626,u_001042,s_00065,c_000003,2025-01-26 17:13:33,231
m_000000627,u_000025,s_00036,c_000033,2025-01-11 10:50:04,62
m_000000628,u_000541,s_00018,c_001196,2025-02-26 14:17:52,197
m_000000629,u_001929,s_00039,c_000954,2025-01-03 23:53:32,272
m_000000630,u_001819,s_00136,c_000337,2025-01-29 22:07:24,26
m_000000631,u_001262,s_00031,c_000692,2025-01-21 21:14:04,56
m_000000632,u_000730,s_00124,c_001076,2025-01-25 22:48:54,184
m_000000633,u_000018,s_00065,c_000373,2025-01-29 15:16:41,259
m_000000634,u_001296,s_00035,c_001153,2025-01-27 21:46:08,267
m_000000635,u_000965,s_00062,c_000632,2025-02-19 19:03:02,180
m_000000636,u_001416,s_00095,c_000545,2025-01-06 23:17:16,178
m_000000637,u_000300,s_00145,c_001075,2025-02-07 19:56:53,74
m_000000638,u_001652,s_00063,c_000548,2025-02-06 16:13:03,19
m_000000639,u_001601,s_00140,c_000076,2025-03-01 21:55:39,214
m_000000640,u_000842,s_00119,c_000177,2025-02-24 18:17:06,255
m_000000641,u_000054,s_00014,c_000878,2025-01-24 22:50:34,135
m_000000642,u_000918,s_00060,c_000757,2025-02-03 20:18:14,247
m_000000643,u_000725,s_00054,c_001035,2025-01-06 23:40:57,48
m_000000644,u_001512,s_00025,c_000236,2025-02-18 16:34:27,38
m_000000645,u_000467,s_00038,c_000624,2025-02-24 23:21:11,57
m_000000646,u_000031,s_00060,c_000449,2025-02-22 21:26:04,106
m_000000647,u_001954,s_00069,c_001153,2025-02-04 20:37:55,167
m_000000648,u_000472,s_00020,c_000959,2025-02-22 23:45:58,198
m_000000649,u_000147,s_00125,c_000278,2025-01-31 22:37:03,278
m_000000650,u_001709,s_00084,c_000891,2025-01-09 22:04:02,276
m_000000651,u_001428,s_00097,c_000865,2025-01-28 21:41:03,180
m_000000652,u_000526,s_00061,c_000468,2025-01-03 22:29:21,159
m_000000653,u_000941,s_00037,c_000509,2025-01-12 19:48:16,89
m_000000654,u_001367,s_00048,c_000284,2025-01-30 22:16:07,207
m_000000655,u_001625,s_00043,c_000454,2025-01-23 17:18:53,111
m_000000656,u_000729,s_00134,c_000121,2025-01-02 16:38:05,66
m_000000657,u_000417,s_00044,c_000763,2025-01-20 17:10:11,118
m_000000658,u_000025,s_00143,c_000602,2025-01-27 13:44:09,11
m_000000659,u_001705,s_00122,c_000731,2025-01-22 15:26:28,142
m_000000660,u_001621,s_00103,c_001154,2025-01-28 18:57:45,252
m_000000661,u_001893,s_00053,c_000440,2025-01-17 13:05:46,230
m_000000662,u_001486,s_00094,c_000151,2025-01-24 18:21:57,188
m_000000663,u_000415,s_00001,c_000450,2025-01-31 23:17:33,126
m_000000664,u_000470,s_00006,c_000423,2025-01-12 18:19:14,22
m_000000665,u_000477,s_00120,c_000575,2025-02-15 18:53:41,22
m_000000666,u_000904,s_00128,c_001012,2025-01-16 19:58:47,82
m_000000667,u_001921,s_00057,c_001191,2025-02-27 09:32:19,143
m_000000668,u_001373,s_00025,c_000759,2025-01-21 20:42:40,258
m_000000669,u_000852,s_00135,c_000958,2025-01-08 22:34:43,75
m_000000670,u_001460,s_00068,c_000345,2025-02-02 23:16:06,3
m_000000671,u_001663,s_00009,c_000439,2025-02-22 18:37:55,182
m_000000672,u_000788,s_00067,c_001052,2025-02-02 23:32:49,255
m_000000673,u_001678,s_00018,c_000435,2025-01-21 20:36:24,147
m_000000674,u_000032,s_00035,c_000444,2025-02-21 23:25:44,76
m_000000675,u_000606,s_00126,c_001076,2025-02-01 18:24:21,225
m_000000676,u_000326,s_00123,c_000961,2025-01-28 23:41:50,121
m_000000677,u_000345,s_00013,c_000935,2025-01-07 17:34:34,226
m_000000678,u_000391,s_00039,c_000870,2025-02-09 21:31:20,168
m_000000679,u_000717,s_00120,c_000784,2025-01-09 20:45:14,206
m_000000680,u_001438,s_00110,c_000660,2025-02-14 14:16:38,152
m_000000681,u_001175,s_00055,c_000856,2025-02-18 23:02:25,24
m_000000682,u_000866,s_00011,c_000041,2025-02-04 18:55:18,13
m_000000683,u_000981,s_00141,c_000068,2025-01-31 15:12:31,20
m_000000684,u_000353,s_00050,c_001043,2025-02-24 16:23:38,72
m_000000685,u_001458,s_00074,c_000111,2025-01-15 23:10:52,34
m_000000686,u_001501,s_00055,c_000779,2025-01-06 23:11:01,206
m_000000687,u_001088,s_00093,c_000378,2025-02-25 16:01:30,149
m_000000688,u_001621,s_00103,c_000895,2025-01-16 21:04:51,263
m_000000689,u_001601,s_00019,c_000567,2025-02-21 18:31:24,199
m_000000690,u_001599,s_00091,c_000363,2025-01-10 10:44:18,198
m_000000691,u_000198,s_00099,c_000853,2025-01-23 22:18:11,268
m_000000692,u_000164,s_00139,c_001176,2025-02-18 15:51:25,87
m_000000693,u_000862,s_00018,c_000938,2025-01-13 22:17:02,16
m_000000694,u_000105,s_00022,c_000274,2025-01-13 22:00:26,57
m_000000695,u_000028,s_00006,c_001061,2025-01-22 18:49:38,4
m_000000696,u_000250,s_00142,c_001198,2025-02-11 21:10:04,5
m_000000697,u_000232,s_00063,c_000325,2025-02-11 23:45:01,205
m_000000698,u_000637,s_00045,c_000779,2025-02-12 13:47:21,274
m_000000699,u_000652,s_00147,c_000897,2025-01-20 21:36:40,170
m_000000700,u_001629,s_00149,c_000746,2025-02-15 21:59:12,253
m_000000701,u_001791,s_00062,c_001193,2025-01-29 19:13:40,279
m_000000702,u_000326,s_00096,c_000302,2025-01-23 23:26:08,242
m_000000703,u_000742,s_00042,c_000249,2025-02-26 20:13:11,42
m_000000704,u_001003,s_00109,c_001063,2025-03-01 23:31:34,209
m_000000705,u_000533,s_00048,c_000083,2025-02-26 23:26:36,61
m_000000706,u_000649,s_00110,c_000037,2025-02-02 23:18:46,86
m_000000707,u_001335,s_00149,c_001075,2025-01-28 23:53:53,120
m_000000708,u_000836,s_00006,c_001018,2025-01-07 23:53:30,47
m_000000709,u_001397,s_00090,c_000161,2025-02-23 19:15:24,208
m_000000710,u_000140,s_00129,c_000991,2025-01-17 23:09:54,87
m_000000711,u_000948,s_00002,c_000863,2025-01-24 15:42:51,221
m_000000712,u_000606,s_00037,c_001087,2025-01-21 23:56:44,2
m_000000713,u_000567,s_00109,c_000464,2025-01-29 19:58:15,74
m_000000714,u_000923,s_00087,c_000388,2025-01-23 14:09:08,259
m_000000715,u_000592,s_00072,c_000426,2025-01-13 22:57:51,91
m_000000716,u_001507,s_00002,c_000787,2025-01-21 19:42:28,113
m_000000717,u_000358,s_00115,c_001128,2025-01-15 22:15:59,256
m_000000718,u_001775,s_00006,c_001128,2025-02-15 23:13:44,226
m_000000719,u_000712,s_00129,c_000421,2025-02-11 15:10:19,265
m_000000720,u_001046,s_00103,c_000080,2025-01-01 23:25:58,9
m_000000721,u_000322,s_00094,c_000489,2025-02-16 23:28:00,92
m_000000722,u_001829,s_00044,c_000536,2025-02-07 23:09:34,150
m_000000723,u_001280,s_00076,c_000018,2025-02-04 12:49:55,214
m_000000724,u_001534,s_00024,c_001173,2025-01-30 22:37:55,180
m_000000725,u_001777,s_00135,c_000220,2025-02-08 23:04:57,76
m_000000726,u_001987,s_00067,c_000694,2025-01-04 23:15:48,104
m_000000727,u_000499,s_00039,c_000433,2025-01-19 13:38:48,105
m_000000728,u_000644,s_00129,c_000855,2025-02-05 18:54:59,242
m_000000729,u_000475,s_00088,c_000799,2025-02-24 23:26:17,220
