voice_session_id,user_id,server_id,started_ts,ended_ts
v_000000332,u_001498,s_00012,2025-02-16 12:50:49,2025-02-16 13:59:49
v_000000333,u_000068,s_00010,2025-01-31 23:15:37,2025-01-31 23:46:37
v_000000334,u_000593,s_00032,2025-01-12 19:06:53,2025-01-12 19:30:53
v_000000335,u_000676,s_00110,2025-01-28 17:22:03,2025-01-28 18:34:03
v_000000336,u_001288,s_00124,2025-02-11 16:24:49,2025-02-11 16:25:49
v_000000337,u_001209,s_00117,2025-01-04 15:04:10,2025-01-04 15:30:10
v_000000338,u_000727,s_00065,2025-01-28 19:59:40,2025-01-28 20:28:40
v_000000339,u_001809,s_00102,2025-01-16 17:13:53,2025-01-16 17:32:53
v_000000340,u_000971,s_00022,2025-02-14 23:21:52,2025-02-14 23:50:52
v_000000341,u_000213,s_00020,2025-02-20 22:18:46,2025-02-20 22:40:46
v_000000342,u_001624,s_00062,2025-01-02 18:08:58,2025-01-02 19:17:58
v_000000343,u_001921,s_00132,2025-02-23 22:56:55,2025-02-24 00:08:55
v_000000344,u_000161,s_00107,2025-02-15 16:35:54,2025-02-15 16:50:54
v_000000345,u_000098,s_00115,2025-01-31 23:10:17,2025-02-01 00:12:17
v_000000346,u_001808,s_00128,2025-01-29 23:19:42,2025-01-29 23:56:42
v_000000347,u_000276,s_00090,2025-01-09 17:40:11,2025-01-09 17:50:11
v_000000348,u_001846,s_00090,2025-01-31 16:06:12,2025-01-31 16:24:12
v_000000349,u_000321,s_00063,2025-02-25 21:15:44,2025-02-25 22:03:44
v_000000350,u_000960,s_00144,2025-01-26 18:06:44,2025-01-26 18:29:44
v_000000351,u_001108,s_00000,2025-01-31 19:36:01,2025-01-31 20:03:01
v_000000352,u_001784,s_00123,2025-02-27 15:07:18,2025-02-27 15:34:18
v_000000353,u_001783,s_00100,2025-02-19 21:50:43,2025-02-19 21:53:43
v_000000354,u_000093,s_00126,2025-02-10 10:01:47,2025-02-10 10:05:47
v_000000355,u_000688,s_00140,2025-02-26 18:14:35,2025-02-26 18:15:35
v_000000356,u_000859,s_00027,2025-01-20 23:51:36,2025-01-21 00:49:36
v_000000357,u_000672,s_00038,2025-01-23 17:39:10,2025-01-23 17:48:10
v_000000358,u_000263,s_00023,2025-01-07 19:36:17,2025-01-07 20:14:17
v_000000359,u_000170,s_00102,2025-01-14 19:51:39,2025-01-14 20:22:39
v_000000360,u_000027,s_00059,2025-02-18 20:53:32,2025-02-18 21:02:32
v_000000361,u_001808,s_00122,2025-02-02 20:07:47,2025-02-02 20:19:47
v_000000362,u_001364,s_00143,2025-02-18 23:44:10,2025-02-19 00:10:10
v_000000363,u_001898,s_00064,2025-02-02 20:47:01,2025-02-02 21:17:01
v_000000364,u_001737,s_00010,2025-02-08 20:42:34,2025-02-08 21:13:34
v_000000365,u_001711,s_00075,2025-01-28 19:39:50,2025-01-28 19:42:50
v_000000366,u_001918,s_00148,2025-02-11 23:03:26,2025-02-11 23:08:26
v_000000367,u_001578,s_00082,2025-01-20 22:51:38,2025-01-20 22:53:38
v_000000368,u_000817,s_00066,2025-01-29 23:18:40,2025-01-29 23:28:40
v_000000369,u_000680,s_00060,2025-02-06 22:43:34,2025-02-06 22:48:34
v_000000370,u_000192,s_00130,2025-01-27 23:06:13,2025-01-27 23:13:13
v_000000371,u_000553,s_00045,2025-01-12 17:26:47,2025-01-12 17:27:47
v_000000372,u_000372,s_00083,2025-01-08 23:31:36,2025-01-08 23:33:36
v_000000373,u_001188,s_00057,2025-01-17 21:36:41,2025-01-17 22:07:41
v_000000374,u_000539,s_00033,2025-02-26 22:28:59,2025-02-26 22:48:59
v_000000375,u_001394,s_00086,2025-02-11 16:05:48,2025-02-11 17:11:48
v_000000376,u_000841,s_00118,2025-01-22 22:21:02,2025-01-22 22:28:02
v_000000377,u_000586,s_00146,2025-01-14 23:38:32,2025-01-14 23:58:32
v_000000378,u_001234,s_00012,2025-01-02 19:22:16,2025-01-02 19:35:16
v_000000379,u_000228,s_00131,2025-01-16 23:09:46,2025-01-16 23:10:46
v_000000380,u_001356,s_00007,2025-02-14 18:18:26,2025-02-14 19:01:26
v_000000381,u_001968,s_00149,2025-01-23 19:33:39,2025-01-23 19:44:39
v_000000382,u_000384,s_00129,2025-02-23 09:19:36,2025-02-23 09:44:36
v_000000383,u_001583,s_00024,2025-02-18 13:08:15,2025-02-18 13:20:15
v_000000384,u_001470,s_00104,2025-02-23 20:09:15,2025-02-23 20:16:15
v_000000385,u_000892,s_00100,2025-01-24 19:11:25,2025-01-24 20:01:25
v_000000386,u_001816,s_00079,2025-01-17 23:35:26,2025-01-17 23:40:26
v_000000387,u_001277,s_00004,2025-01-17 15:02:29,2025-01-17 15:43:29
v_000000388,u_000729,s_00081,2025-01-16 23:59:01,2025-01-17 00:17:01
v_000000389,u_001877,s_00140,2025-02-19 18:22:54,2025-02-19 18:24:54
v_000000390,u_000732,s_00002,2025-02-22 23:31:06,2025-02-22 23:51:06
v_000000391,u_001697,s_00099,2025-01-21 20:38:33,2025-01-21 20:44:33
v_000000392,u_001198,s_00070,2025-01-07 18:14:57,2025-01-07 18:15:57
v_000000393,u_000238,s_00057,2025-02-16 23:44:35,2025-02-16 23:56:35
v_000000394,u_000035,s_00018,2025-01-09 23:36:03,2025-01-09 23:53:03
v_000000395,u_001785,s_00086,2025-01-16 23:28:48,2025-01-16 23:44:48
v_000000396,u_000320,s_00098,2025-02-18 21:04:30,2025-02-18 21:26:30
v_000000397,u_001151,s_00053,2025-01-26 22:55:42,2025-01-26 23:09:42
v_000000398,u_001917,s_00073,2025-01-14 23:39:01,2025-01-15 00:13:01
v_000000399,u_000071,s_00000,2025-02-06 16:00:43,2025-02-06 17:33:43
v_000000400,u_001222,s_00007,2025-01-01 21:45:10,2025-01-01 22:39:10
v_000000401,u_001065,s_00083,2025-01-11 23:36:41,2025-01-11 23:40:41
v_000000402,u_000997,s_00108,2025-02-04 20:36:32,2025-02-04 20:49:32
v_000000403,u_000703,s_00115,2025-01-30 16:56:57,2025-01-30 17:20:57
v_000000404,u_001453,s_00124,2025-02-04 13:51:56,2025-02-04 14:02:56
v_000000405,u_001848,s_00051,2025-02-05 21:32:56,2025-02-05 21:42:56
v_000000406,u_001672,s_00122,2025-02-09 19:04:15,2025-02-09 20:17:15
v_000000407,u_001913,s_00064,2025-01-18 22:53:17,2025-01-18 22:57:17
v_000000408,u_000951,s_00049,2025-02-07 19:08:00,2025-02-07 19:13:00
v_000000409,u_000162,s_00095,2025-02-09 17:33:29,2025-02-09 17:43:29
v_000000410,u_001011,s_00048,2025-01-21 23:44:44,2025-01-21 23:45:44
v_000000411,u_000695,s_00115,2025-01-05 23:27:08,2025-01-06 00:08:08
v_000000412,u_000792,s_00079,2025-02-10 23:55:13,2025-02-11 00:08:13
v_000000413,u_000665,s_00101,2025-02-09 18:59:17,2025-02-09 19:41:17
v_000000414,u_000239,s_00069,2025-02-09 22:50:24,2025-02-09 22:57:24
v_000000415,u_001386,s_00137,2025-02-25 23:43:54,2025-02-26 00:31:54
v_000000416,u_000911,s_00112,2025-02-08 20:13:06,2025-02-08 21:03:06
v_000000417,u_001798,s_00073,2025-01-04 17:48:16,2025-01-04 17:50:16
v_000000418,u_000498,s_00132,2025-02-25 20:25:58,2025-02-25 20:27:58
v_000000419,u_000711,s_00023,2025-02-08 22:34:59,2025-02-08 22:40:59
v_000000420,u_001071,s_00086,2025-01-10 23:47:55,2025-01-11 00:40:55
v_000000421,u_000748,s_00097,2025-01-22 23:44:18,2025-01-22 23:47:18
v_000000422,u_001718,s_00050,2025-02-17 22:19:25,2025-02-17 22:23:25
v_000000423,u_000027,s_00059,2025-02-06 18:19:59,2025-02-06 19:19:59
v_000000424,u_001728,s_00133,2025-01-09 19:05:57,2025-01-09 19:12:57
v_000000425,u_000926,s_00023,2025-01-10 13:33:47,2025-01-10 13:36:47
v_000000426,u_001839,s_00079,2025-02-24 12:04:58,2025-02-24 12:45:58
v_000000427,u_001409,s_00086,2025-01-27 16:16:24,2025-01-27 16:47:24
v_000000428,u_001769,s_00067,2025-01-01 23:42:59,2025-01-01 23:43:59
v_000000429,u_000235,s_00045,2025-02-19 14:53:06,2025-02-19 15:09:06
v_000000430,u_001424,s_00034,2025-01-27 22:48:04,2025-01-27 23:50:04
v_000000431,u_001778,s_00103,2025-02-15 23:07:40,2025-02-15 23:23:40
v_000000432,u_000789,s_00062,2025-02-17 18:39:04,2025-02-17 19:23:04
v_000000433,u_001533,s_00104,2025-01-21 15:04:16,2025-01-21 15:56:16
v_000000434,u_001257,s_00003,2025-01-30 19:32:08,2025-01-30 19:41:08
v_000000435,u_000935,s_00050,2025-01-11 23:41:10,2025-01-11 23:53:10
v_000000436,u_001576,s_00024,2025-02-18 21:17:17,2025-02-18 21:51:17
v_000000437,u_000975,s_00145,2025-02-12 15:41:58,2025-02-12 16:27:58
v_000000438,u_001799,s_00079,2025-01-14 20:22:12,2025-01-14 20:24:12
v_000000439,u_000017,s_00089,2025-02-16 15:09:48,2025-02-16 16:03:48
v_000000440,u_000352,s_00140,2025-01-14 13:28:10,2025-01-14 13:49:10
v_000000441,u_000919,s_00044,2025-01-24 23:35:44,2025-01-24 23:46:44
v_000000442,u_000970,s_00140,2025-02-12 20:17:08,2025-02-12 21:02:08
v_000000443,u_001334,s_00130,2025-01-29 17:00:50,2025-01-29 17:05:50
v_000000444,u_001256,s_00004,2025-02-21 18:43:58,2025-02-21 18:57:58
v_000000445,u_000900,s_00071,2025-01-26 16:48:53,2025-01-26 17:35:53
v_000000446,u_001754,s_00135,2025-01-14 12:21:13,2025-01-14 12:56:13
v_000000447,u_000498,s_00122,2025-02-14 23:59:57,2025-02-15 00:10:57
v_000000448,u_000543,s_00046,2025-02-12 18:22:12,2025-02-12 18:36:12
v_000000449,u_000480,s_00008,2025-02-26 19:09:38,2025-02-26 19:56:38
v_000000450,u_001821,s_00082,2025-02-09 22:50:57,2025-02-09 22:55:57
v_000000451,u_001173,s_00092,2025-02-28 20:04:25,2025-02-28 20:15:25
v_000000452,u_000380,s_00091,2025-02-17 17:43:37,2025-02-17 19:08:37
v_000000453,u_001255,s_00132,2025-01-22 23:45:13,2025-01-23 00:31:13
v_000000454,u_001075,s_00021,2025-02-10 23:36:28,2025-02-10 23:54:28
v_000000455,u_001986,s_00125,2025-02-10 23:51:03,2025-02-11 00:53:03
v_000000456,u_001211,s_00039,2025-02-10 19:18:40,2025-02-10 19:27:40
v_000000457,u_000915,s_00002,2025-02-19 21:56:29,2025-02-19 22:10:29
v_000000458,u_001106,s_00041,2025-03-01 21:31:25,2025-03-01 21:41:25
v_000000459,u_001616,s_00034,2025-02-15 14:05:05,2025-02-15 14:06:05
v_000000460,u_000115,s_00066,2025-02-14 14:38:11,2025-02-14 14:43:11
v_000000461,u_001751,s_00036,2025-01-02 22:49:05,2025-01-02 23:46:05
v_000000462,u_000743,s_00056,2025-01-30 23:45:18,2025-01-31 00:14:18
v_000000463,u_000158,s_00136,2025-02-19 20:50:17,2025-02-19 21:07:17
v_000000464,u_001699,s_00053,2025-01-22 11:19:24,2025-01-22 12:00:24
v_000000465,u_001965,s_00005,2025-02-06 21:31:22,2025-02-06 22:47:22
v_000000466,u_000788,s_00090,2025-01-10 23:28:15,2025-01-11 01:03:15
v_000000467,u_000950,s_00044,2025-01-04 20:15:08,2025-01-04 20:33:08
v_000000468,u_001965,s_00021,2025-02-09 23:51:58,2025-02-09 23:53:58
v_000000469,u_001573,s_00050,2025-02-13 19:15:29,2025-02-13 19:28:29
v_000000470,u_001698,s_00116,2025-01-06 20:03:51,2025-01-06 20:04:51
v_000000471,u_001641,s_00092,2025-02-06 20:46:36,2025-02-06 20:49:36
v_000000472,u_001275,s_00050,2025-01-15 21:40:35,2025-01-15 21:47:35
v_000000473,u_001865,s_00021,2025-01-12 19:49:08,2025-01-12 19:55:08
v_000000474,u_000605,s_00041,2025-01-06 20:35:57,2025-01-06 20:57:57
v_000000475,u_000267,s_00105,2025-01-11 22:52:21,2025-01-11 23:03:21
v_000000476,u_000863,s_00004,2025-02-18 20:56:08,2025-02-18 21:16:08
v_000000477,u_001242,s_00115,2025-01-19 22:14:01,2025-01-19 22:15:01
v_000000478,u_001819,s_00116,2025-01-02 23:43:08,2025-01-02 23:46:08
v_000000479,u_000285,s_00091,2025-02-02 18:46:59,2025-02-02 18:47:59
v_000000480,u_000694,s_00038,2025-01-17 23:09:16,2025-01-18 00:06:16
v_000000481,u_001829,s_00130,2025-01-26 22:01:32,2025-01-26 22:02:32
v_000000482,u_000813,s_00066,2025-02-16 23:22:14,2025-02-16 23:48:14
v_000000483,u_001495,s_00011,2025-01-03 15:41:43,2025-01-03 15:42:43
v_000000484,u_000954,s_00113,2025-02-11 17:18:15,2025-02-11 17:19:15
v_000000485,u_000543,s_00010,2025-02-20 19:19:26,2025-02-20 19:34:26
v_000000486,u_001762,s_00093,2025-02-03 18:49:52,2025-02-03 19:17:52
v_000000487,u_000716,s_00070,2025-02-27 19:50:04,2025-02-27 20:14:04
v_000000488,u_000201,s_00121,2025-01-07 14:30:13,2025-01-07 14:32:13
v_000000489,u_000090,s_00090,2025-02-16 18:32:32,2025-02-16 19:15:32
v_000000490,u_001534,s_00049,2025-02-25 20:46:47,2025-02-25 20:49:47
v_000000491,u_000097,s_00086,2025-02-20 19:23:31,2025-02-20 19:25:31
v_000000492,u_000600,s_00059,2025-01-17 18:56:16,2025-01-17 19:02:16
v_000000493,u_001826,s_00140,2025-02-01 19:36:40,2025-02-01 19:58:40
v_000000494,u_001619,s_00071,2025-02-17 21:13:39,2025-02-17 22:09:39
v_000000495,u_000975,s_00020,2025-01-14 23:00:08,2025-01-14 23:06:08
v_000000496,u_001274,s_00004,2025-02-03 23:32:20,2025-02-04 00:00:20
v_000000497,u_001903,s_00106,2025-02-18 16:03:35,2025-02-18 16:07:35
v_000000498,u_001544,s_00095,2025-02-07 22:34:15,2025-02-07 23:05:15
v_000000499,u_000216,s_00111,2025-02-21 22:49:53,2025-02-21 23:13:53
v_000000500,u_000361,s_00093,2025-01-10 18:25:11,2025-01-10 18:26:11
v_000000501,u_000517,s_00085,2025-01-02 19:32:01,2025-01-02 19:42:01
v_000000502,u_001157,s_00079,2025-01-01 15:17:52,2025-01-01 15:25:52
v_000000503,u_001638,s_00110,2025-01-02 14:20:51,2025-01-02 14:50:51
v_000000504,u_001190,s_00052,2025-01-16 23:00:30,2025-01-16 23:03:30
v_000000505,u_000851,s_00089,2025-02-21 21:35:42,2025-02-21 21:55:42
v_000000506,u_001280,s_00025,2025-01-26 19:20:14,2025-01-26 20:15:14
v_000000507,u_000430,s_00020,2025-02-10 23:06:23,2025-02-10 23:27:23
v_000000508,u_001276,s_00133,2025-02-17 21:24:33,2025-02-17 21:37:33
v_000000509,u_001282,s_00029,2025-01-17 21:10:10,2025-01-17 21:53:10
v_000000510,u_000482,s_00063,2025-01-19 19:23:53,2025-01-19 19:38:53
v_000000511,u_001317,s_00016,2025-01-28 18:11:06,2025-01-28 18:48:06
v_000000512,u_000198,s_00124,2025-02-11 23:04:22,2025-02-11 23:10:22
v_000000513,u_001449,s_00107,2025-02-10 23:46:41,2025-02-10 23:56:41
v_000000514,u_000128,s_00088,2025-01-04 15:04:12,2025-01-04 15:32:12
v_000000515,u_000444,s_00114,2025-02-22 20:13:49,2025-02-22 20:42:49
v_000000516,u_000687,s_00083,2025-01-21 20:48:51,2025-01-21 20:58:51
v_000000517,u_000899,s_00113,2025-01-10 11:18:33,2025-01-10 11:23:33
v_000000518,u_000439,s_00143,2025-02-11 23:33:29,2025-02-12 00:34:29
v_000000519,u_000167,s_00073,2025-02-06 12:12:52,2025-02-06 12:37:52
v_000000520,u_000012,s_00086,2025-01-07 17:56:48,2025-01-07 18:22:48
v_000000521,u_000127,s_00113,2025-02-16 18:19:48,2025-02-16 18:44:48
v_000000522,u_001505,s_00125,2025-02-19 22:03:31,2025-02-19 22:19:31
v_000000523,u_001794,s_00131,2025-01-14 22:33:15,2025-01-14 23:08:15
v_000000524,u_000063,s_00000,2025-02-07 21:58:17,2025-02-07 22:37:17
v_000000525,u_000892,s_00076,2025-01-19 16:12:31,2025-01-19 16:20:31
v_000000526,u_001644,s_00114,2025-01-06 16:39:17,2025-01-06 16:55:17
v_000000527,u_000921,s_00105,2025-01-08 18:15:39,2025-01-08 19:07:39
v_000000528,u_000012,s_00121,2025-01-09 20:50:38,2025-01-09 20:58:38
v_000000529,u_001665,s_00149,2025-01-02 18:21:53,2025-01-02 18:36:53
v_000000530,u_000937,s_00032,2025-01-14 15:32:14,2025-01-14 15:33:14
v_000000531,u_000120,s_00010,2025-01-22 22:15:26,2025-01-22 22:22:26
v_000000532,u_001102,s_00052,2025-01-10 11:55:30,2025-01-10 12:13:30
v_000000533,u_000548,s_00138,2025-01-14 16:38:18,2025-01-14 16:58:18
v_000000534,u_000097,s_00006,2025-01-23 18:56:21,2025-01-23 19:17:21
v_000000535,u_000277,s_00069,2025-02-27 18:40:43,2025-02-27 19:11:43
v_000000536,u_001601,s_00097,2025-01-20 20:45:03,2025-01-20 20:51:03
v_000000537,u_000200,s_00082,2025-02-26 12:16:27,2025-02-26 12:51:27
v_000000538,u_001224,s_00071,2025-02-01 19:38:27,2025-02-01 19:56:27
v_000000539,u_000093,s_00126,2025-02-16 12:01:21,2025-02-16 12:41:21
v_000000540,u_001926,s_00008,2025-01-14 15:50:08,2025-01-14 15:57:08
v_000000541,u_000583,s_00005,2025-02-07 17:41:51,2025-02-07 17:43:51
v_000000542,u_001595,s_00134,2025-02-06 23:37:09,2025-02-07 00:07:09
v_000000543,u_001427,s_00099,2025-02-27 21:55:01,2025-02-27 22:00:01
v_000000544,u_000927,s_00005,2025-02-12 21:09:08,2025-02-12 21:14:08
v_000000545,u_001807,s_00026,2025-02-23 23:16:33,2025-02-23 23:17:33
v_000000546,u_001038,s_00057,2025-02-11 21:30:25,2025-02-11 21:51:25
v_000000547,u_000184,s_00122,2025-02-23 20:02:50,2025-02-23 20:23:50
v_000000548,u_001013,s_00129,2025-02-18 23:01:35,2025-02-18 23:35:35
v_000000549,u_001477,s_00004,2025-01-06 22:13:57,2025-01-06 22:47:57
v_000000550,u_000349,s_00129,2025-01-23 17:32:10,2025-01-23 17:56:10
v_000000551,u_001396,s_00144,2025-02-05 19:21:55,2025-02-05 20:24:55
v_000000552,u_001506,s_00081,2025-03-01 23:10:08,2025-03-01 23:12:08
v_000000553,u_000383,s_00136,2025-01-24 22:13:35,2025-01-24 22:16:35
v_000000554,u_000004,s_00147,2025-01-21 20:51:20,2025-01-21 21:09:20
v_000000555,u_001900,s_00049,2025-01-07 23:48:28,2025-01-08 00:20:28
v_000000556,u_000950,s_00042,2025-02-13 23:45:39,2025-02-14 00:26:39
v_000000557,u_001923,s_00110,2025-02-24 21:33:20,2025-02-24 22:11:20
v_000000558,u_001941,s_00104,2025-01-07 21:45:10,2025-01-07 22:09:10
v_000000559,u_001277,s_00087,2025-01-19 19:33:24,2025-01-19 19:48:24
v_000000560,u_001397,s_00033,2025-02-17 18:00:32,2025-02-17 18:01:32
v_000000561,u_001301,s_00047,2025-01-29 23:24:16,2025-01-29 23:54:16
v_000000562,u_001387,s_00149,2025-01-22 23:51:17,2025-01-23 00:17:17
v_000000563,u_000841,s_00042,2025-02-20 23:23:27,2025-02-21 00:25:27
v_000000564,u_001140,s_00084,2025-01-01 19:15:53,2025-01-01 19:17:53
v_000000565,u_000342,s_00095,2025-02-24 16:57:54,2025-02-24 17:03:54
v_000000566,u_000240,s_00053,2025-01-11 16:34:33,2025-01-11 17:41:33
v_000000567,u_000100,s_00049,2025-01-20 15:32:33,2025-01-20 15:48:33
v_000000568,u_000853,s_00100,2025-02-16 18:19:13,2025-02-16 18:46:13
v_000000569,u_000138,s_00077,2025-01-15 21:44:03,2025-01-15 21:48:03
v_000000570,u_000008,s_00077,2025-01-11 19:56:24,2025-01-11 20:11:24
v_000000571,u_001983,s_00113,2025-01-22 19:46:17,2025-01-22 19:47:17
v_000000572,u_001318,s_00144,2025-01-02 12:53:32,2025-01-02 12:58:32
v_000000573,u_000484,s_00011,2025-02-27 20:52:55,2025-02-27 21:06:55
v_000000574,u_001042,s_00065,2025-02-28 15:03:21,2025-02-28 15:07:21
v_000000575,u_000459,s_00050,2025-01-17 11:43:59,2025-01-17 11:48:59
v_000000576,u_001132,s_00072,2025-01-30 18:33:50,2025-01-30 19:16:50
v_000000577,u_001595,s_00040,2025-01-31 20:42:56,2025-01-31 20:59:56
v_000000578,u_000249,s_00079,2025-02-23 16:37:01,2025-02-23 16:48:01
v_000000579,u_000909,s_00101,2025-01-07 17:53:52,2025-01-07 17:59:52
v_000000580,u_000452,s_00060,2025-02-19 20:18:50,2025-02-19 20:34:50
v_000000581,u_000095,s_00050,2025-03-01 23:52:45,2025-03-02 00:43:45
v_000000582,u_001338,s_00136,2025-01-23 23:20:06,2025-01-23 23:24:06
v_000000583,u_001462,s_00090,2025-02-24 20:16:53,2025-02-24 20:29:53
v_000000584,u_000127,s_00113,2025-01-29 22:37:06,2025-01-29 23:17:06
v_000000585,u_000885,s_00088,2025-01-25 18:23:07,2025-01-25 18:40:07
v_000000586,u_000468,s_00105,2025-01-08 21:46:25,2025-01-08 21:47:25
v_000000587,u_001339,s_00015,2025-01-21 23:31:27,2025-01-21 23:40:27
v_000000588,u_000282,s_00040,2025-01-24 23:22:27,2025-01-24 23:30:27
v_000000589,u_001289,s_00142,2025-02-13 16:34:25,2025-02-13 16:35:25
v_000000590,u_000787,s_00134,2025-03-01 23:39:14,2025-03-02 00:22:14
v_000000591,u_000932,s_00045,2025-02-14 23:48:26,2025-02-14 23:49:26
v_000000592,u_000942,s_00033,2025-02-07 23:28:54,2025-02-07 23:52:54
v_000000593,u_000093,s_00126,2025-02-23 19:23:03,2025-02-23 19:33:03
v_000000594,u_000519,s_00089,2025-01-22 11:30:30,2025-01-22 11:35:30
v_000000595,u_000316,s_00046,2025-03-01 23:35:30,2025-03-01 23:36:30
v_000000596,u_000079,s_00004,2025-02-05 23:04:05,2025-02-05 23:48:05
v_000000597,u_000683,s_00108,2025-01-20 21:10:46,2025-01-20 21:17:46
v_000000598,u_000965,s_00120,2025-02-07 18:37:04,2025-02-07 18:51:04
v_000000599,u_000165,s_00007,2025-02-26 18:39:22,2025-02-26 18:53:22
v_000000600,u_000684,s_00041,2025-02-07 19:20:30,2025-02-07 19:51:30
v_000000601,u_001975,s_00087,2025-02-05 23:46:18,2025-02-05 23:55:18
v_000000602,u_000210,s_00148,2025-02-20 21:52:34,2025-02-20 21:53:34
v_000000603,u_001682,s_00113,2025-01-11 22:40:25,2025-01-11 22:47:25
v_000000604,u_000364,s_00124,2025-01-16 18:40:09,2025-01-16 18:41:09
v_000000605,u_001492,s_00119,2025-01-13 12:03:42,2025-01-13 12:14:42
v_000000606,u_000279,s_00144,2025-01-12 23:38:35,2025-01-12 23:50:35
v_000000607,u_001151,s_00018,2025-02-06 15:51:58,2025-02-06 15:58:58
v_000000608,u_000825,s_00130,2025-01-29 22:53:52,2025-01-29 23:00:52
v_000000609,u_001972,s_00046,2025-03-01 22:41:06,2025-03-01 23:02:06
v_000000610,u_001277,s_00038,2025-02-24 23:10:34,2025-02-25 01:39:34
v_000000611,u_001878,s_00059,2025-01-18 23:18:15,2025-01-18 23:19:15
v_000000612,u_000022,s_00010,2025-01-24 22:15:54,2025-01-24 22:17:54
v_000000613,u_000766,s_00002,2025-01-24 21:19:12,2025-01-24 22:10:12
v_000000614,u_000276,s_00076,2025-02-10 23:55:59,2025-02-11 00:14:59
v_000000615,u_000227,s_00101,2025-02-15 23:30:19,2025-02-15 23:44:19
v_000000616,u_000124,s_00039,2025-01-24 16:17:59,2025-01-24 16:23:59
v_000000617,u_001836,s_00148,2025-02-02 17:19:07,2025-02-02 17:22:07
v_000000618,u_000527,s_00086,2025-01-18 22:04:36,2025-01-18 22:06:36
v_000000619,u_001663,s_00125,2025-02-05 22:22:31,2025-02-05 22:25:31
v_000000620,u_000237,s_00042,2025-01-08 22:41:17,2025-01-08 23:24:17
v_000000621,u_000018,s_00080,2025-02-20 16:39:31,2025-02-20 16:48:31
v_000000622,u_001789,s_00127,2025-02-28 19:26:52,2025-02-28 19:29:52
v_000000623,u_001354,s_00124,2025-01-05 19:34:16,2025-01-05 20:11:16
v_000000624,u_000844,s_00037,2025-02-25 18:42:44,2025-02-25 18:48:44
v_000000625,u_000451,s_00037,2025-01-31 23:08:48,2025-01-31 23:11:48
v_000000626,u_001754,s_00135,2025-01-25 22:20:06,2025-01-25 22:49:06
v_000000627,u_001740,s_00117,2025-02-17 19:09:58,2025-02-17 19:10:58
v_000000628,u_000259,s_00114,2025-01-17 22:00:15,2025-01-17 22:12:15
v_000000629,u_000191,s_00049,2025-01-02 20:03:03,2025-01-02 20:42:03
v_000000630,u_000797,s_00097,2025-01-16 23:42:14,2025-01-17 00:06:14
v_000000631,u_001159,s_00025,2025-02-10 19:50:12,2025-02-10 20:26:12
v_000000632,u_000016,s_00117,2025-02-13 22:29:17,2025-02-13 23:03:17
v_000000633,u_001218,s_00079,2025-01-17 15:48:24,2025-01-17 16:25:24
v_000000634,u_000484,s_00005,2025-02-11 19:56:37,2025-02-11 20:31:37
v_000000635,u_001128,s_00032,2025-01-19 13:17:01,2025-01-19 13:55:01
v_000000636,u_001339,s_00148,2025-01-15 21:14:13,2025-01-15 21:28:13
v_000000637,u_001299,s_00110,2025-02-12 18:10:07,2025-02-12 18:13:07
v_000000638,u_001820,s_00015,2025-01-24 13:41:54,2025-01-24 13:44:54
v_000000639,u_001606,s_00034,2025-02-22 16:59:27,2025-02-22 17:27:27
v_000000640,u_001472,s_00119,2025-02-23 23:11:57,2025-02-23 23:12:57
v_000000641,u_000079,s_00054,2025-02-03 20:09:17,2025-02-03 20:26:17
v_000000642,u_000612,s_00119,2025-01-14 19:49:34,2025-01-14 20:28:34
v_000000643,u_001781,s_00093,2025-01-10 23:14:21,2025-01-10 23:22:21
v_000000644,u_000939,s_00125,2025-02-01 17:13:54,2025-02-01 17:18:54
v_000000645,u_000592,s_00061,2025-02-14 11:09:32,2025-02-14 11:12:32
v_000000646,u_001663,s_00036,2025-01-02 19:40:52,2025-01-02 21:18:52
v_000000647,u_001899,s_00107,2025-01-08 18:41:13,2025-01-08 19:02:13
v_000000648,u_000741,s_00092,2025-02-25 22:59:29,2025-02-25 23:09:29
v_000000649,u_000437,s_00004,2025-02-24 23:44:15,2025-02-25 00:39:15
v_000000650,u_001063,s_00029,2025-01-15 17:19:26,2025-01-15 17:20:26
v_000000651,u_000511,s_00141,2025-01-12 14:59:13,2025-01-12 15:22:13
