server_join_id,user_id,server_id,joined_ts
j_00000481,u_000126,s_00117,2025-02-11 21:06:19
j_00000482,u_000126,s_00018,2025-02-20 15:09:18
j_00000483,u_000127,s_00113,2025-01-22 15:24:35
j_00000484,u_000127,s_00033,2025-02-28 20:31:52
j_00000485,u_000127,s_00123,2025-01-01 23:47:02
j_00000486,u_000127,s_00119,2025-01-29 15:07:37
j_00000487,u_000127,s_00086,2025-03-01 23:06:45
j_00000488,u_000127,s_00090,2025-01-17 19:47:26
j_00000489,u_000128,s_00019,2025-02-02 16:32:16
j_00000490,u_000128,s_00065,2025-01-27 18:24:25
j_00000491,u_000128,s_00142,2025-01-24 23:13:49
j_00000492,u_000128,s_00109,2025-02-16 14:41:54
j_00000493,u_000128,s_00088,2025-02-01 17:48:41
j_00000494,u_000128,s_00128,2025-02-12 23:01:29
j_00000495,u_000129,s_00104,2025-02-01 20:03:38
j_00000496,u_000129,s_00135,2025-03-01 16:46:40
j_00000497,u_000129,s_00029,2025-01-29 23:53:46
j_00000498,u_000129,s_00119,2025-02-17 23:13:08
j_00000499,u_000130,s_00116,2025-02-06 21:42:04
j_00000500,u_000130,s_00112,2025-02-18 17:50:20
j_00000501,u_000131,s_00062,2025-02-23 18:06:15
j_00000502,u_000132,s_00002,2025-01-14 21:11:36
j_00000503,u_000132,s_00077,2025-01-19 14:07:31
j_00000504,u_000133,s_00079,2025-01-19 23:47:55
j_00000505,u_000134,s_00019,2025-01-30 23:46:46
j_00000506,u_000134,s_00018,2025-01-30 19:08:08
j_00000507,u_000135,s_00031,2025-01-01 21:10:50
j_00000508,u_000136,s_00144,2025-02-23 23:39:46
j_00000509,u_000136,s_00140,2025-02-21 23:53:22
j_00000510,u_000136,s_00038,2025-02-06 23:46:03
j_00000511,u_000136,s_00102,2025-01-19 13:10:47
j_00000512,u_000136,s_00089,2025-02-19 18:23:11
j_00000513,u_000137,s_00143,2025-01-17 22:03:13
j_00000514,u_000137,s_00122,2025-01-19 18:14:28
j_00000515,u_000137,s_00091,2025-03-01 23:33:04
j_00000516,u_000137,s_00087,2025-02-25 23:20:23
j_00000517,u_000138,s_00092,2025-02-05 16:36:14
j_00000518,u_000138,s_00081,2025-01-11 19:17:03
j_00000519,u_000138,s_00077,2025-01-08 17:33:54
j_00000520,u_000138,s_00034,2025-02-27 19:37:15
j_00000521,u_000139,s_00024,2025-01-16 19:11:32
j_00000522,u_000139,s_00042,2025-02-10 23:02:49
j_00000523,u_000139,s_00085,2025-01-22 16:20:28
j_00000524,u_000139,s_00113,2025-01-30 09:02:17
j_00000525,u_000139,s_00145,2025-03-01 13:09:44
j_00000526,u_000140,s_00129,2025-02-05 15:17:41
j_00000527,u_000140,s_00055,2025-01-26 17:20:00
j_00000528,u_000140,s_00077,2025-01-25 20:16:49
j_00000529,u_000141,s_00127,2025-01-14 15:03:07
j_00000530,u_000141,s_00086,2025-02-03 15:10:44
j_00000531,u_000141,s_00063,2025-02-04 16:52:05
j_00000532,u_000142,s_00112,2025-01-06 15:43:03
j_00000533,u_000142,s_00010,2025-01-25 17:26:07
j_00000534,u_000143,s_00115,2025-02-08 17:01:44
j_00000535,u_000143,s_00143,2025-01-04 22:21:27
j_00000536,u_000143,s_00028,2025-02-28 16:55:36
j_00000537,u_000144,s_00081,2025-02-21 18:48:16
j_00000538,u_000144,s_00037,2025-02-08 17:45:07
j_00000539,u_000145,s_00079,2025-01-01 23:14:47
j_00000540,u_000145,s_00035,2025-02-01 19:24:49
j_00000541,u_000145,s_00015,2025-02-23 23:01:50
j_00000542,u_000145,s_00081,2025-01-02 15:51:03
j_00000543,u_000146,s_00042,2025-02-17 19:06:55
j_00000544,u_000146,s_00018,2025-02-20 17:37:32
j_00000545,u_000146,s_00000,2025-01-05 15:16:11
j_00000546,u_000146,s_00025,2025-01-14 19:34:11
j_00000547,u_000146,s_00135,2025-02-13 23:49:30
j_00000548,u_000146,s_00087,2025-02-24 16:18:36
j_00000549,u_000147,s_00125,2025-02-16 19:01:02
j_00000550,u_000147,s_00006,2025-02-01 14:39:29
j_00000551,u_000147,s_00014,2025-02-06 14:31:14
j_00000552,u_000147,s_00121,2025-02-01 16:08:55
j_00000553,u_000148,s_00080,2025-02-04 18:02:36
j_00000554,u_000148,s_00099,2025-02-16 18:31:22
j_00000555,u_000149,s_00125,2025-01-03 19:36:25
j_00000556,u_000149,s_00133,2025-01-13 13:06:50
j_00000557,u_000149,s_00118,2025-01-04 17:35:41
j_00000558,u_000149,s_00060,2025-02-17 22:26:23
j_00000559,u_000149,s_00066,2025-02-13 14:08:50
j_00000560,u_000150,s_00079,2025-01-04 18:36:37
j_00000561,u_000150,s_00113,2025-01-07 21:38:03
j_00000562,u_000150,s_00131,2025-01-16 16:09:37
j_00000563,u_000150,s_00082,2025-01-15 21:40:56
j_00000564,u_000150,s_00048,2025-02-01 13:13:51
j_00000565,u_000151,s_00015,2025-01-30 23:35:02
j_00000566,u_000151,s_00029,2025-01-22 21:48:52
j_00000567,u_000151,s_00059,2025-01-10 20:56:58
j_00000568,u_000152,s_00149,2025-02-08 23:15:09
j_00000569,u_000152,s_00033,2025-02-17 18:20:38
j_00000570,u_000153,s_00114,2025-02-08 17:05:45
j_00000571,u_000153,s_00147,2025-02-18 23:58:02
j_00000572,u_000153,s_00109,2025-02-24 23:19:49
j_00000573,u_000153,s_00014,2025-02-20 17:48:23
j_00000574,u_000153,s_00143,2025-02-09 19:56:17
j_00000575,u_000154,s_00100,2025-01-03 23:28:15
j_00000576,u_000154,s_00133,2025-01-21 19:41:30
j_00000577,u_000155,s_00149,2025-01-26 22:28:47
j_00000578,u_000155,s_00096,2025-02-12 23:34:49
j_00000579,u_000155,s_00116,2025-02-20 17:14:13
j_00000580,u_000155,s_00147,2025-02-08 21:50:49
j_00000581,u_000155,s_00129,2025-01-22 19:07:49
j_00000582,u_000155,s_00113,2025-02-17 15:39:03
j_00000583,u_000156,s_00022,2025-02-11 16:55:18
j_00000584,u_000156,s_00041,2025-02-17 17:48:00
j_00000585,u_000157,s_00131,2025-02-05 23:45:59
j_00000586,u_000157,s_00020,2025-02-08 23:39:28
j_00000587,u_000157,s_00102,2025-01-21 22:56:16
j_00000588,u_000158,s_00022,2025-01-24 21:51:53
j_00000589,u_000158,s_00109,2025-01-17 21:16:41
j_00000590,u_000158,s_00072,2025-01-16 21:37:56
j_00000591,u_000158,s_00136,2025-02-09 21:25:48
j_00000592,u_000158,s_00141,2025-01-24 21:15:57
j_00000593,u_000159,s_00137,2025-01-09 14:49:12
j_00000594,u_000160,s_00057,2025-01-03 16:02:12
j_00000595,u_000160,s_00025,2025-02-21 15:07:04
j_00000596,u_000161,s_00107,2025-01-27 23:06:20
j_00000597,u_000162,s_00095,2025-02-04 23:12:33
j_00000598,u_000162,s_00004,2025-02-24 11:30:33
j_00000599,u_000162,s_00129,2025-01-07 23:56:40
j_00000600,u_000163,s_00053,2025-02-26 20:58:43
j_00000601,u_000163,s_00101,2025-02-12 23:54:49
j_00000602,u_000163,s_00076,2025-02-08 22:45:31
j_00000603,u_000163,s_00131,2025-01-26 23:27:16
j_00000604,u_000164,s_00143,2025-02-12 20:46:26
j_00000605,u_000164,s_00139,2025-01-13 14:16:52
j_00000606,u_000165,s_00007,2025-01-19 19:39:48
j_00000607,u_000165,s_00145,2025-02-27 22:00:54
j_00000608,u_000165,s_00143,2025-01-17 19:54:32
j_00000609,u_000166,s_00056,2025-02-13 22:58:46
j_00000610,u_000166,s_00043,2025-02-25 19:44:24
j_00000611,u_000166,s_00049,2025-02-05 17:10:00
j_00000612,u_000166,s_00110,2025-01-18 15:15:44
j_00000613,u_000166,s_00113,2025-02-20 18:44:05
j_00000614,u_000167,s_00064,2025-02-19 20:29:38
j_00000615,u_000167,s_00110,2025-02-02 12:32:59
j_00000616,u_000167,s_00021,2025-01-07 16:24:01
j_00000617,u_000167,s_00073,2025-01-27 12:50:44
j_00000618,u_000167,s_00088,2025-01-26 17:09:52
j_00000619,u_000167,s_00032,2025-01-12 23:26:37
j_00000620,u_000168,s_00037,2025-01-25 15:13:41
j_00000621,u_000169,s_00050,2025-01-10 22:41:54
j_00000622,u_000169,s_00133,2025-02-11 23:17:46
j_00000623,u_000169,s_00110,2025-01-26 23:17:02
j_00000624,u_000169,s_00051,2025-02-13 20:10:46
j_00000625,u_000170,s_00102,2025-01-28 23:51:45
j_00000626,u_000171,s_00125,2025-02-12 14:13:13
j_00000627,u_000171,s_00060,2025-02-13 13:52:39
j_00000628,u_000171,s_00139,2025-01-10 20:54:50
j_00000629,u_000171,s_00053,2025-01-27 21:57:50
j_00000630,u_000172,s_00119,2025-02-14 23:20:52
j_00000631,u_000172,s_00120,2025-02-05 17:39:46
j_00000632,u_000172,s_00023,2025-01-14 20:49:07
j_00000633,u_000172,s_00118,2025-02-19 20:04:29
j_00000634,u_000172,s_00108,2025-01-12 19:03:13
j_00000635,u_000172,s_00131,2025-03-01 19:12:04
j_00000636,u_000173,s_00032,2025-02-12 16:58:15
j_00000637,u_000173,s_00106,2025-01-20 21:05:54
j_00000638,u_000173,s_00053,2025-01-12 20:45:35
j_00000639,u_000173,s_00005,2025-02-24 18:50:45
j_00000640,u_000173,s_00102,2025-02-01 22:54:30
j_00000641,u_000174,s_00013,2025-02-18 23:31:21
j_00000642,u_000174,s_00129,2025-02-19 22:31:28
j_00000643,u_000175,s_00148,2025-01-05 15:44:59
j_00000644,u_000175,s_00129,2025-02-11 20:38:17
j_00000645,u_000176,s_00129,2025-01-21 16:47:18
j_00000646,u_000176,s_00077,2025-02-24 20:21:50
j_00000647,u_000176,s_00019,2025-01-14 16:56:22
j_00000648,u_000176,s_00026,2025-01-03 23:25:54
j_00000649,u_000176,s_00068,2025-02-09 23:14:58
j_00000650,u_000177,s_00128,2025-02-03 23:45:03
j_00000651,u_000177,s_00117,2025-02-03 23:37:40
j_00000652,u_000177,s_00120,2025-01-16 18:02:05
j_00000653,u_000177,s_00142,2025-01-30 18:09:52
j_00000654,u_000177,s_00121,2025-02-27 23:02:06
j_00000655,u_000178,s_00103,2025-02-15 19:34:53
j_00000656,u_000178,s_00017,2025-03-01 14:52:46
j_00000657,u_000179,s_00019,2025-01-20 23:19:32
j_00000658,u_000180,s_00017,2025-02-22 20:06:12
j_00000659,u_000180,s_00025,2025-01-23 23:51:16
j_00000660,u_000180,s_00134,2025-02-26 20:43:25
j_00000661,u_000181,s_00091,2025-02-21 19:32:50
j_00000662,u_000181,s_00077,2025-01-10 23:11:53
j_00000663,u_000181,s_00097,2025-02-28 13:40:30
j_00000664,u_000181,s_00090,2025-02-06 17:21:13
j_00000665,u_000182,s_00084,2025-02-16 16:14:33
j_00000666,u_000182,s_00133,2025-02-04 11:17:49
j_00000667,u_000182,s_00059,2025-01-14 23:03:32
j_00000668,u_000183,s_00087,2025-03-01 17:29:53
j_00000669,u_000183,s_00084,2025-01-07 23:45:00
j_00000670,u_000183,s_00092,2025-02-18 21:49:30
j_00000671,u_000183,s_00111,2025-01-13 22:43:02
j_00000672,u_000183,s_00100,2025-02-17 18:52:36
j_00000673,u_000183,s_00108,2025-01-26 16:57:36
j_00000674,u_000184,s_00112,2025-01-15 20:13:18
j_00000675,u_000184,s_00054,2025-01-15 23:26:47
j_00000676,u_000184,s_00122,2025-01-20 19:20:57
j_00000677,u_000184,s_00050,2025-02-24 17:41:27
j_00000678,u_000184,s_00009,2025-02-16 15:50:26
j_00000679,u_000185,s_00010,2025-02-10 20:53:11
j_00000680,u_000185,s_00075,2025-02-07 17:05:01
j_00000681,u_000185,s_00094,2025-01-26 19:30:24
j_00000682,u_000185,s_00107,2025-02-24 19:07:26
j_00000683,u_000185,s_00100,2025-01-17 18:19:46
j_00000684,u_000186,s_00037,2025-02-26 21:28:51
j_00000685,u_000187,s_00049,2025-01-23 22:37:06
j_00000686,u_000187,s_00061,2025-01-21 23:47:09
j_00000687,u_000187,s_00043,2025-01-29 23:59:33
j_00000688,u_000187,s_00052,2025-02-14 23:20:22
j_00000689,u_000187,s_00047,2025-02-12 16:33:42
j_00000690,u_000187,s_00029,2025-02-16 13:04:19
j_00000691,u_000188,s_00025,2025-01-06 19:06:24
j_00000692,u_000188,s_00016,2025-01-10 23:58:26
j_00000693,u_000188,s_00069,2025-02-20 22:56:36
j_00000694,u_000188,s_00068,2025-02-28 23:56:04
j_00000695,u_000188,s_00105,2025-01-08 09:15:53
j_00000696,u_000189,s_00101,2025-02-24 23:39:20
j_00000697,u_000189,s_00037,2025-01-16 21:13:12
j_00000698,u_000189,s_00108,2025-02-28 13:40:38
j_00000699,u_000190,s_00058,2025-03-01 22:29:08
j_00000700,u_000190,s_00117,2025-02-08 20:56:35
j_00000701,u_000190,s_00076,2025-01-12 21:22:03
j_00000702,u_000190,s_00100,2025-02-17 23:38:15
j_00000703,u_000191,s_00092,2025-01-07 21:39:43
j_00000704,u_000191,s_00082,2025-01-21 14:47:22
j_00000705,u_000191,s_00096,2025-02-08 19:03:54
j_00000706,u_000191,s_00048,2025-01-05 13:27:21
j_00000707,u_000191,s_00049,2025-01-24 22:27:41
j_00000708,u_000192,s_00130,2025-02-17 23:13:01
j_00000709,u_000192,s_00011,2025-01-06 15:48:58
j_00000710,u_000192,s_00128,2025-01-23 17:49:36
j_00000711,u_000192,s_00070,2025-01-01 16:04:42
j_00000712,u_000192,s_00029,2025-02-09 18:41:19
j_00000713,u_000192,s_00074,2025-01-05 21:51:17
j_00000714,u_000193,s_00084,2025-01-17 18:17:26
j_00000715,u_000193,s_00022,2025-02-01 22:37:15
j_00000716,u_000193,s_00039,2025-01-13 23:37:01
j_00000717,u_000193,s_00095,2025-01-14 23:01:40
j_00000718,u_000194,s_00105,2025-02-20 15:48:42
j_00000719,u_000195,s_00106,2025-02-16 23:45:40
j_00000720,u_000195,s_00129,2025-01-05 23:16:33
j_00000721,u_000195,s_00032,2025-02-21 23:18:31
j_00000722,u_000195,s_00138,2025-01-29 19:46:59
j_00000723,u_000196,s_00146,2025-01-09 16:48:31
j_00000724,u_000196,s_00125,2025-02-24 16:04:42
j_00000725,u_000196,s_00015,2025-01-21 15:21:24
j_00000726,u_000196,s_00128,2025-01-20 20:37:01
j_00000727,u_000196,s_00099,2025-01-09 23:07:20
j_00000728,u_000197,s_00006,2025-02-23 23:59:43
j_00000729,u_000198,s_00090,2025-01-18 18:12:38
j_00000730,u_000198,s_00099,2025-02-05 19:51:41
j_00000731,u_000198,s_00086,2025-01-15 19:03:44
j_00000732,u_000198,s_00120,2025-02-23 17:52:13
j_00000733,u_000198,s_00124,2025-02-17 22:02:48
j_00000734,u_000199,s_00037,2025-01-31 21:40:42
j_00000735,u_000199,s_00070,2025-01-21 20:21:18
j_00000736,u_000200,s_00004,2025-02-09 21:27:30
j_00000737,u_000200,s_00103,2025-01-30 22:06:51
j_00000738,u_000200,s_00082,2025-02-26 22:40:10
j_00000739,u_000200,s_00042,2025-02-10 16:37:18
j_00000740,u_000200,s_00095,2025-01-02 23:19:11
j_00000741,u_000200,s_00110,2025-02-19 21:28:18
j_00000742,u_000201,s_00069,2025-01-12 18:33:12
j_00000743,u_000201,s_00106,2025-01-19 20:41:48
j_00000744,u_000201,s_00018,2025-01-27 21:32:59
j_00000745,u_000201,s_00121,2025-01-13 23:03:58
j_00000746,u_000202,s_00090,2025-02-26 15:32:21
j_00000747,u_000202,s_00095,2025-02-28 23:20:55
j_00000748,u_000203,s_00043,2025-01-10 20:24:04
j_00000749,u_000204,s_00086,2025-01-20 17:22:06
j_00000750,u_000205,s_00024,2025-01-23 17:21:19
j_00000751,u_000205,s_00022,2025-02-10 15:14:17
j_00000752,u_000205,s_00011,2025-02-05 13:19:55
j_00000753,u_000205,s_00069,2025-02-10 22:42:45
j_00000754,u_000205,s_00017,2025-01-02 23:13:45
j_00000755,u_000206,s_00065,2025-01-31 13:45:48
j_00000756,u_000206,s_00026,2025-01-13 16:26:43
j_00000757,u_000206,s_00003,2025-01-14 23:36:30
j_00000758,u_000207,s_00045,2025-02-16 19:07:03
j_00000759,u_000207,s_00040,2025-01-09 23:12:00
j_00000760,u_000207,s_00029,2025-01-02 19:54:58
j_00000761,u_000207,s_00074,2025-01-30 17:49:30
j_00000762,u_000207,s_00031,2025-02-14 19:04:57
j_00000763,u_000207,s_00033,2025-01-31 10:54:01
j_00000764,u_000208,s_00006,2025-01-10 15:50:38
j_00000765,u_000208,s_00056,2025-02-16 23:08:16
j_00000766,u_000209,s_00125,2025-01-23 23:14:21
j_00000767,u_000209,s_00069,2025-02-12 23:10:39
j_00000768,u_000209,s_00023,2025-01-13 21:51:29
j_00000769,u_000209,s_00109,2025-02-24 10:51:08
j_00000770,u_000209,s_00144,2025-01-18 17:43:59
j_00000771,u_000209,s_00037,2025-02-28 23:15:42
j_00000772,u_000210,s_00004,2025-01-23 23:55:21
j_00000773,u_000210,s_00078,2025-02-13 23:50:37
j_00000774,u_000210,s_00046,2025-01-31 19:52:09
j_00000775,u_000210,s_00075,2025-01-05 14:21:25
j_00000776,u_000210,s_00125,2025-01-06 19:42:25
j_00000777,u_000210,s_00148,2025-01-25 20:40:22
j_00000778,u_000211,s_00126,2025-01-12 23:09:29
j_00000779,u_000212,s_00009,2025-02-06 20:34:54
j_00000780,u_000212,s_00078,2025-01-09 20:32:00
j_00000781,u_000212,s_00143,2025-02-05 20:35:33
j_00000782,u_000212,s_00065,2025-01-13 21:20:56
j_00000783,u_000213,s_00003,2025-01-11 22:40:53
j_00000784,u_000213,s_00123,2025-01-23 17:53:53
j_00000785,u_000213,s_00118,2025-02-04 15:36:24
j_00000786,u_000213,s_00115,2025-01-24 23:52:34
j_00000787,u_000213,s_00102,2025-01-21 13:46:35
j_00000788,u_000213,s_00020,2025-01-21 23:18:50
j_00000789,u_000214,s_00020,2025-01-21 12:44:57
j_00000790,u_000214,s_00093,2025-01-25 17:40:15
j_00000791,u_000215,s_00043,2025-02-20 23:56:07
j_00000792,u_000216,s_00015,2025-02-04 20:20:15
j_00000793,u_000216,s_00019,2025-01-26 14:09:15
j_00000794,u_000216,s_00111,2025-02-14 21:40:18
j_00000795,u_000216,s_00084,2025-02-01 20:37:55
j_00000796,u_000216,s_00105,2025-02-26 19:36:12
j_00000797,u_000216,s_00142,2025-02-03 17:44:25
j_00000798,u_000217,s_00039,2025-01-13 19:30:21
j_00000799,u_000217,s_00089,2025-02-03 17:01:16
j_00000800,u_000217,s_00083,2025-02-16 23:52:11
j_00000801,u_000218,s_00132,2025-01-13 19:16:59
j_00000802,u_000219,s_00079,2025-01-13 18:14:37
j_00000803,u_000219,s_00116,2025-02-05 17:48:06
j_00000804,u_000219,s_00043,2025-02-23 23:47:39
j_00000805,u_000219,s_00112,2025-01-21 13:30:36
j_00000806,u_000219,s_00035,2025-01-31 21:41:21
j_00000807,u_000219,s_00127,2025-02-09 19:04:47
j_00000808,u_000220,s_00071,2025-02-09 14:16:48
j_00000809,u_000220,s_00044,2025-01-09 16:14:47
j_00000810,u_000220,s_00083,2025-01-24 21:25:38
j_00000811,u_000220,s_00046,2025-03-01 16:21:26
j_00000812,u_000220,s_00120,2025-02-23 21:04:12
j_00000813,u_000221,s_00122,2025-02-16 23:41:02
j_00000814,u_000222,s_00131,2025-01-02 20:35:55
j_00000815,u_000222,s_00095,2025-01-26 14:22:50
j_00000816,u_000223,s_00006,2025-01-04 16:53:12
j_00000817,u_000224,s_00127,2025-01-19 18:21:48
j_00000818,u_000224,s_00094,2025-02-21 18:07:02
j_00000819,u_000224,s_00046,2025-01-24 20:50:14
j_00000820,u_000224,s_00016,2025-01-11 21:07:09
j_00000821,u_000224,s_00144,2025-02-13 23:04:20
j_00000822,u_000224,s_00036,2025-02-15 19:28:19
j_00000823,u_000225,s_00082,2025-02-09 15:34:30
j_00000824,u_000226,s_00035,2025-02-18 23:16:27
j_00000825,u_000226,s_00003,2025-02-12 23:50:06
j_00000826,u_000226,s_00084,2025-02-08 20:16:08
j_00000827,u_000226,s_00095,2025-02-23 19:57:49
j_00000828,u_000226,s_00058,2025-01-20 22:38:32
j_00000829,u_000227,s_00119,2025-01-28 19:11:55
j_00000830,u_000227,s_00088,2025-02-03 11:24:07
j_00000831,u_000227,s_00092,2025-02-10 22:04:18
j_00000832,u_000227,s_00101,2025-01-29 23:50:09
j_00000833,u_000228,s_00070,2025-01-27 23:38:55
j_00000834,u_000228,s_00005,2025-01-10 17:25:09
j_00000835,u_000228,s_00039,2025-02-08 20:40:48
j_00000836,u_000228,s_00131,2025-01-08 20:36:11
j_00000837,u_000229,s_00114,2025-01-29 20:35:43
j_00000838,u_000229,s_00054,2025-01-25 20:23:27
j_00000839,u_000229,s_00097,2025-02-16 20:21:58
j_00000840,u_000229,s_00078,2025-01-29 20:15:04
j_00000841,u_000229,s_00149,2025-01-01 22:47:19
j_00000842,u_000230,s_00122,2025-01-31 23:28:43
j_00000843,u_000230,s_00073,2025-01-13 16:28:54
j_00000844,u_000230,s_00064,2025-01-23 19:43:32
j_00000845,u_000230,s_00078,2025-01-18 18:31:05
j_00000846,u_000230,s_00006,2025-01-10 17:57:37
j_00000847,u_000230,s_00066,2025-02-26 13:14:28
j_00000848,u_000231,s_00011,2025-01-16 20:02:46
j_00000849,u_000232,s_00063,2025-01-31 21:25:33
j_00000850,u_000233,s_00100,2025-02-19 19:31:53
j_00000851,u_000234,s_00127,2025-01-22 19:49:07
j_00000852,u_000234,s_00011,2025-02-26 21:38:37
j_00000853,u_000234,s_00146,2025-01-25 23:56:44
j_00000854,u_000234,s_00002,2025-02-26 18:05:24
j_00000855,u_000234,s_00045,2025-01-28 15:32:28
j_00000856,u_000235,s_00103,2025-01-01 19:49:41
j_00000857,u_000235,s_00143,2025-02-22 23:30:27
j_00000858,u_000235,s_00033,2025-02-21 15:16:23
j_00000859,u_000235,s_00045,2025-02-27 22:46:34
j_00000860,u_000236,s_00020,2025-01-08 23:52:48
j_00000861,u_000237,s_00042,2025-02-20 10:15:08
j_00000862,u_000237,s_00052,2025-01-21 21:33:52
j_00000863,u_000238,s_00044,2025-02-20 22:48:12
j_00000864,u_000238,s_00057,2025-02-27 18:09:05
j_00000865,u_000238,s_00089,2025-01-12 17:00:10
j_00000866,u_000238,s_00118,2025-01-23 17:44:04
j_00000867,u_000239,s_00145,2025-01-17 18:45:57
j_00000868,u_000239,s_00069,2025-01-19 18:09:17
j_00000869,u_000239,s_00147,2025-02-05 18:35:46
j_00000870,u_000239,s_00078,2025-01-25 18:43:10
j_00000871,u_000239,s_00026,2025-02-09 23:57:31
j_00000872,u_000240,s_00051,2025-02-10 15:48:25
j_00000873,u_000240,s_00125,2025-01-13 13:13:39
j_00000874,u_000240,s_00053,2025-01-03 23:34:59
j_00000875,u_000241,s_00096,2025-02-14 19:43:38
j_00000876,u_000241,s_00073,2025-01-11 18:16:42
j_00000877,u_000241,s_00037,2025-01-12 19:09:15
j_00000878,u_000241,s_00132,2025-02-06 20:26:07
j_00000879,u_000241,s_00019,2025-01-16 17:43:05
j_00000880,u_000241,s_00080,2025-01-12 22:31:18
j_00000881,u_000242,s_00098,2025-01-19 16:36:33
j_00000882,u_000242,s_00083,2025-02-01 18:39:03
j_00000883,u_000242,s_00053,2025-02-20 11:57:15
j_00000884,u_000242,s_00056,2025-03-01 23:38:37
j_00000885,u_000242,s_00060,2025-02-13 19:08:52
j_00000886,u_000242,s_00006,2025-02-23 22:24:59
j_00000887,u_000243,s_00015,2025-02-01 21:10:14
j_00000888,u_000243,s_00070,2025-01-25 22:45:06
j_00000889,u_000243,s_00144,2025-02-19 19:59:34
j_00000890,u_000243,s_00148,2025-01-19 21:46:56
j_00000891,u_000243,s_00101,2025-02-18 16:14:25
j_00000892,u_000244,s_00013,2025-03-01 15:41:54
j_00000893,u_000244,s_00114,2025-01-24 19:01:44
j_00000894,u_000244,s_00056,2025-02-08 17:16:53
j_00000895,u_000245,s_00052,2025-02-16 23:18:57
j_00000896,u_000245,s_00076,2025-02-17 21:28:06
j_00000897,u_000245,s_00009,2025-01-13 17:19:24
j_00000898,u_000245,s_00122,2025-02-27 18:25:02
j_00000899,u_000245,s_00118,2025-01-31 20:00:02
j_00000900,u_000245,s_00126,2025-01-03 19:49:28
j_00000901,u_000246,s_00081,2025-01-08 21:23:39
j_00000902,u_000246,s_00009,2025-02-13 20:48:53
j_00000903,u_000246,s_00022,2025-01-26 14:03:07
j_00000904,u_000246,s_00021,2025-01-07 11:51:01
j_00000905,u_000246,s_00075,2025-02-01 18:37:06
j_00000906,u_000247,s_00125,2025-02-05 22:13:55
j_00000907,u_000247,s_00116,2025-01-05 18:45:39
j_00000908,u_000247,s_00056,2025-01-22 23:44:28
j_00000909,u_000247,s_00014,2025-01-28 19:43:06
j_00000910,u_000248,s_00104,2025-02-16 23:52:22
j_00000911,u_000248,s_00138,2025-02-09 23:57:07
j_00000912,u_000248,s_00143,2025-01-06 23:09:01
j_00000913,u_000249,s_00107,2025-02-06 15:16:26
j_00000914,u_000249,s_00017,2025-02-24 20:02:30
j_00000915,u_000249,s_00079,2025-01-04 23:03:27
j_00000916,u_000249,s_00091,2025-03-01 21:06:52
j_00000917,u_000249,s_00008,2025-01-06 22:41:54
j_00000918,u_000250,s_00075,2025-02-07 14:36:07
j_00000919,u_000250,s_00142,2025-01-22 23:02:16
j_00000920,u_000250,s_00104,2025-02-13 16:25:30
j_00000921,u_000250,s_00110,2025-02-20 12:06:24
j_00000922,u_000251,s_00109,2025-02-21 18:11:26
j_00000923,u_000251,s_00133,2025-02-22 10:03:42
j_00000924,u_000252,s_00124,2025-02-18 15:31:10
j_00000925,u_000252,s_00128,2025-01-19 23:04:49
j_00000926,u_000252,s_00130,2025-01-28 18:47:15
j_00000927,u_000252,s_00018,2025-02-13 14:55:20
j_00000928,u_000252,s_00093,2025-01-11 20:51:13
j_00000929,u_000252,s_00015,2025-02-04 16:49:37
j_00000930,u_000253,s_00138,2025-02-01 23:45:41
j_00000931,u_000254,s_00054,2025-03-01 16:54:37
j_00000932,u_000254,s_00007,2025-01-03 21:53:29
j_00000933,u_000254,s_00030,2025-01-06 15:12:18
j_00000934,u_000254,s_00025,2025-01-02 23:36:41
j_00000935,u_000254,s_00062,2025-02-02 22:18:07
j_00000936,u_000255,s_00003,2025-02-03 19:50:18
